system:index,Category,Date,Id,Label,LakeName,NDBI,NDVI,NDWI,SDWI,Total_Intensity,VH,VH_Filtered,VH_asm,VH_contrast,VH_correlation,VH_entropy,VH_stdDev,VV,VV_Filtered,VV_VH_Ratio,VV_asm,VV_contrast,VV_correlation,VV_entropy,VV_stdDev,angle,slope,.geo
0000000000000000240c,Non-water,2019/9/6,1_2_42,1,Chaheihai,0.22200532,0.103294246,-0.3602564,1.0747787139835672,-23.62546324,-11.90061766,-14.90797458,1,0,1,0,0.11279897929591438,-6.059752109,-8.717488659,0.5847533888924157,1,0,1,0,0.13439211210116583,32.750504,0.18381312,"{""type"":""Point"",""coordinates"":[103.86649186666864,23.67936498366105]}"
0000000000000000240d,Non-water,2019/9/6,1_2_42,1,Chaheihai,0.22200532,0.103294246,-0.3602564,1.0747787139835672,-23.62546324,-11.90061766,-14.90797458,1,0,1,0,0.11279897929591438,-6.059752109,-8.717488659,0.5847533888924157,1,0,1,0,0.13439211210116583,32.750504,0.18381312,"{""type"":""Point"",""coordinates"":[103.86649186666864,23.67936498366105]}"
0000000000000000240e,Non-water,2019/9/6,1_2_42,1,Chaheihai,0.22200532,0.103294246,-0.3602564,1.0747787139835672,-23.62546324,-11.90061766,-14.90797458,1,0,1,0,0.11279897929591438,-6.059752109,-8.717488659,0.5847533888924157,1,0,1,0,0.13439211210116583,32.750504,0.18381312,"{""type"":""Point"",""coordinates"":[103.86649186666864,23.67936498366105]}"
0000000000000000240f,Non-water,2019/9/6,1_2_42,1,Chaheihai,0.22200532,0.103294246,-0.3602564,1.0747787139835672,-23.62546324,-11.90061766,-14.90797458,1,0,1,0,0.11279897929591438,-6.059752109,-8.717488659,0.5847533888924157,1,0,1,0,0.13439211210116583,32.750504,0.18381312,"{""type"":""Point"",""coordinates"":[103.86649186666864,23.67936498366105]}"
00000000000000002410,Non-water,2019/9/6,1_2_37,1,Chaheihai,0.17605357,0.12173264,-0.24282715,1.0979826071079528,-23.36851289,-13.06635341,-14.0841017,1,0,1,0,0.03862597089707904,-7.153832404,-9.284411187,0.6592121657603192,1,0,1,0,0.1172411614814218,32.754494,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.667240687896733]}"
00000000000000002411,Non-water,2019/9/6,1_2_37,1,Chaheihai,0.17605357,0.12173264,-0.24282715,1.0979826071079528,-23.36851289,-13.06635341,-14.0841017,1,0,1,0,0.03862597089707904,-7.153832404,-9.284411187,0.6592121657603192,1,0,1,0,0.1172411614814218,32.754494,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.667240687896733]}"
00000000000000002412,Non-water,2019/9/6,1_2_37,1,Chaheihai,0.17605357,0.12173264,-0.24282715,1.0979826071079528,-23.36851289,-13.06635341,-14.0841017,1,0,1,0,0.03862597089707904,-7.153832404,-9.284411187,0.6592121657603192,1,0,1,0,0.1172411614814218,32.754494,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.667240687896733]}"
00000000000000002413,Non-water,2019/9/6,1_2_37,1,Chaheihai,0.17605357,0.12173264,-0.24282715,1.0979826071079528,-23.36851289,-13.06635341,-14.0841017,1,0,1,0,0.03862597089707904,-7.153832404,-9.284411187,0.6592121657603192,1,0,1,0,0.1172411614814218,32.754494,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.667240687896733]}"
00000000000000002414,Non-water,2019/9/6,1_2_37,1,Chaheihai,0.17605357,0.12173264,-0.24282715,1.0979826071079528,-23.36851289,-13.06635341,-14.0841017,1,0,1,0,0.03862597089707904,-7.153832404,-9.284411187,0.6592121657603192,1,0,1,0,0.1172411614814218,32.754494,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.667240687896733]}"
00000000000000002415,Non-water,2019/9/6,1_2_37,1,Chaheihai,0.17605357,0.12173264,-0.24282715,1.0979826071079528,-23.36851289,-13.06635341,-14.0841017,1,0,1,0,0.03862597089707904,-7.153832404,-9.284411187,0.6592121657603192,1,0,1,0,0.1172411614814218,32.754494,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.667240687896733]}"
00000000000000002416,Non-water,2019/9/6,1_2_37,1,Chaheihai,0.17605357,0.12173264,-0.24282715,1.0979826071079528,-23.36851289,-13.06635341,-14.0841017,1,0,1,0,0.03862597089707904,-7.153832404,-9.284411187,0.6592121657603192,1,0,1,0,0.1172411614814218,32.754494,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.667240687896733]}"
00000000000000002417,Non-water,2019/9/6,1_2_37,1,Chaheihai,0.17605357,0.12173264,-0.24282715,1.0979826071079528,-23.36851289,-13.06635341,-14.0841017,1,0,1,0,0.03862597089707904,-7.153832404,-9.284411187,0.6592121657603192,1,0,1,0,0.1172411614814218,32.754494,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.667240687896733]}"
00000000000000002418,Non-water,2019/9/6,1_2_45,1,Chaheihai,0.15656377,0.116691284,-0.33568904,1.0829331825566768,-22.81199052,-13.678061,-14.21265295,1,0,1,0,0.03306535850791754,-5.824895027,-8.599337567,0.6050480227337902,1,0,1,0,0.04804664849593735,32.755615,0.18381312,"{""type"":""Point"",""coordinates"":[103.86837806641425,23.67397838958849]}"
00000000000000002419,Non-water,2019/9/6,1_2_45,1,Chaheihai,0.15656377,0.116691284,-0.33568904,1.0829331825566768,-22.81199052,-13.678061,-14.21265295,1,0,1,0,0.03306535850791754,-5.824895027,-8.599337567,0.6050480227337902,1,0,1,0,0.04804664849593735,32.755615,0.18381312,"{""type"":""Point"",""coordinates"":[103.86837806641425,23.67397838958849]}"
0000000000000000241a,Non-water,2019/9/6,1_2_45,1,Chaheihai,0.15656377,0.116691284,-0.33568904,1.0829331825566768,-22.81199052,-13.678061,-14.21265295,1,0,1,0,0.03306535850791754,-5.824895027,-8.599337567,0.6050480227337902,1,0,1,0,0.04804664849593735,32.755615,0.18381312,"{""type"":""Point"",""coordinates"":[103.86837806641425,23.67397838958849]}"
0000000000000000241b,Non-water,2019/9/6,1_2_45,1,Chaheihai,0.15656377,0.116691284,-0.33568904,1.0829331825566768,-22.81199052,-13.678061,-14.21265295,1,0,1,0,0.03306535850791754,-5.824895027,-8.599337567,0.6050480227337902,1,0,1,0,0.04804664849593735,32.755615,0.18381312,"{""type"":""Point"",""coordinates"":[103.86837806641425,23.67397838958849]}"
0000000000000000241c,Non-water,2019/9/6,1_2_45,1,Chaheihai,0.15656377,0.116691284,-0.33568904,1.0829331825566768,-22.81199052,-13.678061,-14.21265295,1,0,1,0,0.03306535850791754,-5.824895027,-8.599337567,0.6050480227337902,1,0,1,0,0.04804664849593735,32.755615,0.18381312,"{""type"":""Point"",""coordinates"":[103.86837806641425,23.67397838958849]}"
0000000000000000241d,Non-water,2019/9/6,1_2_45,1,Chaheihai,0.15656377,0.116691284,-0.33568904,1.0829331825566768,-22.81199052,-13.678061,-14.21265295,1,0,1,0,0.03306535850791754,-5.824895027,-8.599337567,0.6050480227337902,1,0,1,0,0.04804664849593735,32.755615,0.18381312,"{""type"":""Point"",""coordinates"":[103.86837806641425,23.67397838958849]}"
0000000000000000241e,Non-water,2019/9/6,1_2_45,1,Chaheihai,0.15656377,0.116691284,-0.33568904,1.0829331825566768,-22.81199052,-13.678061,-14.21265295,1,0,1,0,0.03306535850791754,-5.824895027,-8.599337567,0.6050480227337902,1,0,1,0,0.04804664849593735,32.755615,0.18381312,"{""type"":""Point"",""coordinates"":[103.86837806641425,23.67397838958849]}"
0000000000000000241f,Non-water,2019/9/6,1_2_45,1,Chaheihai,0.15656377,0.116691284,-0.33568904,1.0829331825566768,-22.81199052,-13.678061,-14.21265295,1,0,1,0,0.03306535850791754,-5.824895027,-8.599337567,0.6050480227337902,1,0,1,0,0.04804664849593735,32.755615,0.18381312,"{""type"":""Point"",""coordinates"":[103.86837806641425,23.67397838958849]}"
00000000000000002420,Non-water,2019/9/6,1_2_39,1,Chaheihai,0.03265602,0.3560529,-0.5335059,1.1275735242817184,-22.54911651,-14.63463977,-14.34181343,1,0,1,0,0.08493543221832758,-8.204370053,-8.207303081,0.5722639693909615,1,0,1,0,0.11560941560555524,32.75787,0.18381312,"{""type"":""Point"",""coordinates"":[103.86927880482705,23.671280633451154]}"
00000000000000002421,Non-water,2019/9/6,1_2_39,1,Chaheihai,0.03265602,0.3560529,-0.5335059,1.1275735242817184,-22.54911651,-14.63463977,-14.34181343,1,0,1,0,0.08493543221832758,-8.204370053,-8.207303081,0.5722639693909615,1,0,1,0,0.11560941560555524,32.75787,0.18381312,"{""type"":""Point"",""coordinates"":[103.86927880482705,23.671280633451154]}"
00000000000000002422,Non-water,2019/9/6,1_2_39,1,Chaheihai,0.03265602,0.3560529,-0.5335059,1.1275735242817184,-22.54911651,-14.63463977,-14.34181343,1,0,1,0,0.08493543221832758,-8.204370053,-8.207303081,0.5722639693909615,1,0,1,0,0.11560941560555524,32.75787,0.18381312,"{""type"":""Point"",""coordinates"":[103.86927880482705,23.671280633451154]}"
00000000000000002423,Non-water,2019/9/6,1_2_39,1,Chaheihai,0.03265602,0.3560529,-0.5335059,1.1275735242817184,-22.54911651,-14.63463977,-14.34181343,1,0,1,0,0.08493543221832758,-8.204370053,-8.207303081,0.5722639693909615,1,0,1,0,0.11560941560555524,32.75787,0.18381312,"{""type"":""Point"",""coordinates"":[103.86927880482705,23.671280633451154]}"
00000000000000002424,Non-water,2019/9/6,1_2_39,1,Chaheihai,0.03265602,0.3560529,-0.5335059,1.1275735242817184,-22.54911651,-14.63463977,-14.34181343,1,0,1,0,0.08493543221832758,-8.204370053,-8.207303081,0.5722639693909615,1,0,1,0,0.11560941560555524,32.75787,0.18381312,"{""type"":""Point"",""coordinates"":[103.86927880482705,23.671280633451154]}"
00000000000000002425,Non-water,2019/9/6,1_2_39,1,Chaheihai,0.03265602,0.3560529,-0.5335059,1.1275735242817184,-22.54911651,-14.63463977,-14.34181343,1,0,1,0,0.08493543221832758,-8.204370053,-8.207303081,0.5722639693909615,1,0,1,0,0.11560941560555524,32.75787,0.18381312,"{""type"":""Point"",""coordinates"":[103.86927880482705,23.671280633451154]}"
00000000000000002426,Non-water,2019/9/6,1_2_39,1,Chaheihai,0.03265602,0.3560529,-0.5335059,1.1275735242817184,-22.54911651,-14.63463977,-14.34181343,1,0,1,0,0.08493543221832758,-8.204370053,-8.207303081,0.5722639693909615,1,0,1,0,0.11560941560555524,32.75787,0.18381312,"{""type"":""Point"",""coordinates"":[103.86927880482705,23.671280633451154]}"
00000000000000002427,Non-water,2019/9/6,1_2_39,1,Chaheihai,0.03265602,0.3560529,-0.5335059,1.1275735242817184,-22.54911651,-14.63463977,-14.34181343,1,0,1,0,0.08493543221832758,-8.204370053,-8.207303081,0.5722639693909615,1,0,1,0,0.11560941560555524,32.75787,0.18381312,"{""type"":""Point"",""coordinates"":[103.86927880482705,23.671280633451154]}"
00000000000000002428,Non-water,2019/9/6,1_2_40,1,Chaheihai,0.08138712,0.29090005,-0.4251607,1.1723781296463822,-23.05867232,-16.30510723,-14.09288307,1,0,1,0,0.10641684961051613,-9.753647926,-8.965789248,0.6361926940904077,1,0,1,0,0.028831746141130248,32.76312,0.18381312,"{""type"":""Point"",""coordinates"":[103.8694571688692,23.674067571609562]}"
00000000000000002429,Non-water,2019/9/6,1_2_40,1,Chaheihai,0.08138712,0.29090005,-0.4251607,1.1723781296463822,-23.05867232,-16.30510723,-14.09288307,1,0,1,0,0.10641684961051613,-9.753647926,-8.965789248,0.6361926940904077,1,0,1,0,0.028831746141130248,32.76312,0.18381312,"{""type"":""Point"",""coordinates"":[103.8694571688692,23.674067571609562]}"
0000000000000000242a,Non-water,2019/9/6,1_2_40,1,Chaheihai,0.08138712,0.29090005,-0.4251607,1.1723781296463822,-23.05867232,-16.30510723,-14.09288307,1,0,1,0,0.10641684961051613,-9.753647926,-8.965789248,0.6361926940904077,1,0,1,0,0.028831746141130248,32.76312,0.18381312,"{""type"":""Point"",""coordinates"":[103.8694571688692,23.674067571609562]}"
0000000000000000242b,Non-water,2019/9/6,1_2_40,1,Chaheihai,0.08138712,0.29090005,-0.4251607,1.1723781296463822,-23.05867232,-16.30510723,-14.09288307,1,0,1,0,0.10641684961051613,-9.753647926,-8.965789248,0.6361926940904077,1,0,1,0,0.028831746141130248,32.76312,0.18381312,"{""type"":""Point"",""coordinates"":[103.86945716886919,23.67406757160956]}"
0000000000000000242c,Non-water,2019/9/6,1_2_40,1,Chaheihai,0.08138712,0.29090005,-0.4251607,1.1723781296463822,-23.05867232,-16.30510723,-14.09288307,1,0,1,0,0.10641684961051613,-9.753647926,-8.965789248,0.6361926940904077,1,0,1,0,0.028831746141130248,32.76312,0.18381312,"{""type"":""Point"",""coordinates"":[103.8694571688692,23.674067571609562]}"
0000000000000000242d,Non-water,2019/9/6,1_2_40,1,Chaheihai,0.08138712,0.29090005,-0.4251607,1.1723781296463822,-23.05867232,-16.30510723,-14.09288307,1,0,1,0,0.10641684961051613,-9.753647926,-8.965789248,0.6361926940904077,1,0,1,0,0.028831746141130248,32.76312,0.18381312,"{""type"":""Point"",""coordinates"":[103.8694571688692,23.674067571609562]}"
0000000000000000242e,Non-water,2019/9/6,1_2_40,1,Chaheihai,0.08138712,0.29090005,-0.4251607,1.1723781296463822,-23.05867232,-16.30510723,-14.09288307,1,0,1,0,0.10641684961051613,-9.753647926,-8.965789248,0.6361926940904077,1,0,1,0,0.028831746141130248,32.76312,0.18381312,"{""type"":""Point"",""coordinates"":[103.8694571688692,23.674067571609562]}"
0000000000000000242f,Non-water,2019/9/6,1_2_40,1,Chaheihai,0.08138712,0.29090005,-0.4251607,1.1723781296463822,-23.05867232,-16.30510723,-14.09288307,1,0,1,0,0.10641684961051613,-9.753647926,-8.965789248,0.6361926940904077,1,0,1,0,0.028831746141130248,32.76312,0.18381312,"{""type"":""Point"",""coordinates"":[103.8694571688692,23.674067571609562]}"
00000000000000002430,Non-water,2019/9/6,1_2_3,1,Chaheihai,0.15594603,0.27310488,-0.44252288,1.1501169009891024,-23.08491216,-15.57893181,-14.11191403,1,0,1,0,0.16533828489561003,-8.97773942,-8.97299813,0.6358455777411411,1,0,1,0,0.03678286070095218,32.771755,0.18381312,"{""type"":""Point"",""coordinates"":[103.8682888843932,23.685563134125342]}"
00000000000000002431,Non-water,2019/9/6,1_2_3,1,Chaheihai,0.15594603,0.27310488,-0.44252288,1.1501169009891024,-23.08491216,-15.57893181,-14.11191403,1,0,1,0,0.16533828489561003,-8.97773942,-8.97299813,0.6358455777411411,1,0,1,0,0.03678286070095218,32.771755,0.18381312,"{""type"":""Point"",""coordinates"":[103.8682888843932,23.685563134125342]}"
00000000000000002432,Non-water,2019/9/6,1_2_3,1,Chaheihai,0.15594603,0.27310488,-0.44252288,1.1501169009891024,-23.08491216,-15.57893181,-14.11191403,1,0,1,0,0.16533828489561003,-8.97773942,-8.97299813,0.6358455777411411,1,0,1,0,0.03678286070095218,32.771755,0.18381312,"{""type"":""Point"",""coordinates"":[103.8682888843932,23.685563134125342]}"
00000000000000002433,Non-water,2019/9/6,1_2_3,1,Chaheihai,0.15594603,0.27310488,-0.44252288,1.1501169009891024,-23.08491216,-15.57893181,-14.11191403,1,0,1,0,0.16533828489561003,-8.97773942,-8.97299813,0.6358455777411411,1,0,1,0,0.03678286070095218,32.771755,0.18381312,"{""type"":""Point"",""coordinates"":[103.86828888439318,23.685563134125346]}"
00000000000000002434,Non-water,2019/9/6,1_2_3,1,Chaheihai,0.15594603,0.27310488,-0.44252288,1.1501169009891024,-23.08491216,-15.57893181,-14.11191403,1,0,1,0,0.16533828489561003,-8.97773942,-8.97299813,0.6358455777411411,1,0,1,0,0.03678286070095218,32.771755,0.18381312,"{""type"":""Point"",""coordinates"":[103.8682888843932,23.685563134125342]}"
00000000000000002435,Non-water,2019/9/6,1_2_3,1,Chaheihai,0.15594603,0.27310488,-0.44252288,1.1501169009891024,-23.08491216,-15.57893181,-14.11191403,1,0,1,0,0.16533828489561003,-8.97773942,-8.97299813,0.6358455777411411,1,0,1,0,0.03678286070095218,32.771755,0.18381312,"{""type"":""Point"",""coordinates"":[103.8682888843932,23.685563134125342]}"
00000000000000002436,Non-water,2019/9/6,1_2_3,1,Chaheihai,0.15594603,0.27310488,-0.44252288,1.1501169009891024,-23.08491216,-15.57893181,-14.11191403,1,0,1,0,0.16533828489561003,-8.97773942,-8.97299813,0.6358455777411411,1,0,1,0,0.03678286070095218,32.771755,0.18381312,"{""type"":""Point"",""coordinates"":[103.8682888843932,23.685563134125342]}"
00000000000000002437,Non-water,2019/9/6,1_2_3,1,Chaheihai,0.15594603,0.27310488,-0.44252288,1.1501169009891024,-23.08491216,-15.57893181,-14.11191403,1,0,1,0,0.16533828489561003,-8.97773942,-8.97299813,0.6358455777411411,1,0,1,0,0.03678286070095218,32.771755,0.18381312,"{""type"":""Point"",""coordinates"":[103.8682888843932,23.685563134125342]}"
00000000000000002438,Non-water,2019/9/6,1_2_36,1,Chaheihai,0.21715818,0.15095311,-0.37708694,1.1269012120356372,-21.99130468,-16.69592861,-14.22215087,1,0,1,0,0.057802160432771685,-7.155731094,-7.769153809,0.5462713678748389,1,0,1,0,0.15407674794817322,32.772182,0.18381312,"{""type"":""Point"",""coordinates"":[103.87223964792653,23.66714704677461]}"
00000000000000002439,Non-water,2019/9/6,1_2_36,1,Chaheihai,0.21715818,0.15095311,-0.37708694,1.1269012120356372,-21.99130468,-16.69592861,-14.22215087,1,0,1,0,0.057802160432771685,-7.155731094,-7.769153809,0.5462713678748389,1,0,1,0,0.15407674794817322,32.772182,0.18381312,"{""type"":""Point"",""coordinates"":[103.87223964792653,23.66714704677461]}"
0000000000000000243a,Non-water,2019/9/6,1_2_36,1,Chaheihai,0.21715818,0.15095311,-0.37708694,1.1269012120356372,-21.99130468,-16.69592861,-14.22215087,1,0,1,0,0.057802160432771685,-7.155731094,-7.769153809,0.5462713678748389,1,0,1,0,0.15407674794817322,32.772182,0.18381312,"{""type"":""Point"",""coordinates"":[103.87223964792653,23.66714704677461]}"
0000000000000000243b,Non-water,2019/9/6,1_2_36,1,Chaheihai,0.21715818,0.15095311,-0.37708694,1.1269012120356372,-21.99130468,-16.69592861,-14.22215087,1,0,1,0,0.057802160432771685,-7.155731094,-7.769153809,0.5462713678748389,1,0,1,0,0.15407674794817322,32.772182,0.18381312,"{""type"":""Point"",""coordinates"":[103.87223964792653,23.66714704677461]}"
0000000000000000243c,Non-water,2019/9/6,1_2_36,1,Chaheihai,0.21715818,0.15095311,-0.37708694,1.1269012120356372,-21.99130468,-16.69592861,-14.22215087,1,0,1,0,0.057802160432771685,-7.155731094,-7.769153809,0.5462713678748389,1,0,1,0,0.15407674794817322,32.772182,0.18381312,"{""type"":""Point"",""coordinates"":[103.87223964792653,23.66714704677461]}"
0000000000000000243d,Non-water,2019/9/6,1_2_36,1,Chaheihai,0.21715818,0.15095311,-0.37708694,1.1269012120356372,-21.99130468,-16.69592861,-14.22215087,1,0,1,0,0.057802160432771685,-7.155731094,-7.769153809,0.5462713678748389,1,0,1,0,0.15407674794817322,32.772182,0.18381312,"{""type"":""Point"",""coordinates"":[103.87223964792653,23.66714704677461]}"
0000000000000000243e,Non-water,2019/9/6,1_2_36,1,Chaheihai,0.21715818,0.15095311,-0.37708694,1.1269012120356372,-21.99130468,-16.69592861,-14.22215087,1,0,1,0,0.057802160432771685,-7.155731094,-7.769153809,0.5462713678748389,1,0,1,0,0.15407674794817322,32.772182,0.18381312,"{""type"":""Point"",""coordinates"":[103.87223964792653,23.66714704677461]}"
0000000000000000243f,Non-water,2019/9/6,1_2_36,1,Chaheihai,0.21715818,0.15095311,-0.37708694,1.1269012120356372,-21.99130468,-16.69592861,-14.22215087,1,0,1,0,0.057802160432771685,-7.155731094,-7.769153809,0.5462713678748389,1,0,1,0,0.15407674794817322,32.772182,0.18381312,"{""type"":""Point"",""coordinates"":[103.87223964792653,23.66714704677461]}"
00000000000000002440,Non-water,2019/9/6,1_2_2,1,Chaheihai,0.22708619,0.11898017,-0.34677213,1.0676272558952202,-22.98895931,-14.33335167,-14.4622423,1,0,1,0,0.08399481594352409,-4.565482643,-8.526717013,0.5895847155330755,1,0,1,0,0.04363278143599498,32.77257,0.18381312,"{""type"":""Point"",""coordinates"":[103.86819970237211,23.68655305455921]}"
00000000000000002441,Non-water,2019/9/6,1_2_2,1,Chaheihai,0.22708619,0.11898017,-0.34677213,1.0676272558952202,-22.98895931,-14.33335167,-14.4622423,1,0,1,0,0.08399481594352409,-4.565482643,-8.526717013,0.5895847155330755,1,0,1,0,0.04363278143599498,32.77257,0.18381312,"{""type"":""Point"",""coordinates"":[103.86819970237211,23.68655305455921]}"
00000000000000002442,Non-water,2019/9/6,1_2_2,1,Chaheihai,0.22708619,0.11898017,-0.34677213,1.0676272558952202,-22.98895931,-14.33335167,-14.4622423,1,0,1,0,0.08399481594352409,-4.565482643,-8.526717013,0.5895847155330755,1,0,1,0,0.04363278143599498,32.77257,0.18381312,"{""type"":""Point"",""coordinates"":[103.86819970237211,23.68655305455921]}"
00000000000000002443,Non-water,2019/9/6,1_2_2,1,Chaheihai,0.22708619,0.11898017,-0.34677213,1.0676272558952202,-22.98895931,-14.33335167,-14.4622423,1,0,1,0,0.08399481594352409,-4.565482643,-8.526717013,0.5895847155330755,1,0,1,0,0.04363278143599498,32.77257,0.18381312,"{""type"":""Point"",""coordinates"":[103.86819970237211,23.68655305455921]}"
00000000000000002444,Non-water,2019/9/6,1_2_2,1,Chaheihai,0.22708619,0.11898017,-0.34677213,1.0676272558952202,-22.98895931,-14.33335167,-14.4622423,1,0,1,0,0.08399481594352409,-4.565482643,-8.526717013,0.5895847155330755,1,0,1,0,0.04363278143599498,32.77257,0.18381312,"{""type"":""Point"",""coordinates"":[103.86819970237211,23.68655305455921]}"
00000000000000002445,Non-water,2019/9/6,1_2_2,1,Chaheihai,0.22708619,0.11898017,-0.34677213,1.0676272558952202,-22.98895931,-14.33335167,-14.4622423,1,0,1,0,0.08399481594352409,-4.565482643,-8.526717013,0.5895847155330755,1,0,1,0,0.04363278143599498,32.77257,0.18381312,"{""type"":""Point"",""coordinates"":[103.86819970237211,23.68655305455921]}"
00000000000000002446,Non-water,2019/9/6,1_2_2,1,Chaheihai,0.22708619,0.11898017,-0.34677213,1.0676272558952202,-22.98895931,-14.33335167,-14.4622423,1,0,1,0,0.08399481594352409,-4.565482643,-8.526717013,0.5895847155330755,1,0,1,0,0.04363278143599498,32.77257,0.18381312,"{""type"":""Point"",""coordinates"":[103.86819970237211,23.68655305455921]}"
00000000000000002447,Non-water,2019/9/6,1_2_2,1,Chaheihai,0.22708619,0.11898017,-0.34677213,1.0676272558952202,-22.98895931,-14.33335167,-14.4622423,1,0,1,0,0.08399481594352409,-4.565482643,-8.526717013,0.5895847155330755,1,0,1,0,0.04363278143599498,32.77257,0.18381312,"{""type"":""Point"",""coordinates"":[103.86819970237211,23.68655305455921]}"
00000000000000002448,Non-water,2019/9/6,1_2_0,1,Chaheihai,0.17767295,0.15095644,-0.4204301,1.1470196605128073,-22.06382287,-15.98141912,-13.48257163,1,0,1,0,0.036258299051797505,-8.582903543,-8.581251235,0.6364699161057955,1,0,1,0,0.1500735467140726,32.784473,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.68798888509842]}"
00000000000000002449,Non-water,2019/9/6,1_2_0,1,Chaheihai,0.17767295,0.15095644,-0.4204301,1.1470196605128073,-22.06382287,-15.98141912,-13.48257163,1,0,1,0,0.036258299051797505,-8.582903543,-8.581251235,0.6364699161057955,1,0,1,0,0.1500735467140726,32.784473,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.68798888509842]}"
0000000000000000244a,Non-water,2019/9/6,1_2_0,1,Chaheihai,0.17767295,0.15095644,-0.4204301,1.1470196605128073,-22.06382287,-15.98141912,-13.48257163,1,0,1,0,0.036258299051797505,-8.582903543,-8.581251235,0.6364699161057955,1,0,1,0,0.1500735467140726,32.784473,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.68798888509842]}"
0000000000000000244b,Non-water,2019/9/6,1_2_0,1,Chaheihai,0.17767295,0.15095644,-0.4204301,1.1470196605128073,-22.06382287,-15.98141912,-13.48257163,1,0,1,0,0.036258299051797505,-8.582903543,-8.581251235,0.6364699161057955,1,0,1,0,0.1500735467140726,32.784473,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.68798888509842]}"
0000000000000000244c,Non-water,2019/9/6,1_2_0,1,Chaheihai,0.17767295,0.15095644,-0.4204301,1.1470196605128073,-22.06382287,-15.98141912,-13.48257163,1,0,1,0,0.036258299051797505,-8.582903543,-8.581251235,0.6364699161057955,1,0,1,0,0.1500735467140726,32.784473,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.68798888509842]}"
0000000000000000244d,Non-water,2019/9/6,1_2_0,1,Chaheihai,0.17767295,0.15095644,-0.4204301,1.1470196605128073,-22.06382287,-15.98141912,-13.48257163,1,0,1,0,0.036258299051797505,-8.582903543,-8.581251235,0.6364699161057955,1,0,1,0,0.1500735467140726,32.784473,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.68798888509842]}"
0000000000000000244e,Non-water,2019/9/6,1_2_0,1,Chaheihai,0.17767295,0.15095644,-0.4204301,1.1470196605128073,-22.06382287,-15.98141912,-13.48257163,1,0,1,0,0.036258299051797505,-8.582903543,-8.581251235,0.6364699161057955,1,0,1,0,0.1500735467140726,32.784473,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.68798888509842]}"
0000000000000000244f,Non-water,2019/9/6,1_2_0,1,Chaheihai,0.17767295,0.15095644,-0.4204301,1.1470196605128073,-22.06382287,-15.98141912,-13.48257163,1,0,1,0,0.036258299051797505,-8.582903543,-8.581251235,0.6364699161057955,1,0,1,0,0.1500735467140726,32.784473,0.18381312,"{""type"":""Point"",""coordinates"":[103.86963553291133,23.68798888509842]}"
00000000000000002450,Non-water,2019/9/6,1_2_35,1,Chaheihai,0.016820401,0.15970288,-0.41592085,1.0921309334863512,-21.13077591,-13.36340963,-13.96096476,1,0,1,0,0.07402509077858675,-6.59493161,-7.169811147,0.5135612953246363,1,0,1,0,0.019506095826230647,32.794132,0.18381312,"{""type"":""Point"",""coordinates"":[103.87520495012708,23.66831533125061]}"
00000000000000002451,Non-water,2019/9/6,1_2_35,1,Chaheihai,0.016820401,0.15970288,-0.41592085,1.0921309334863512,-21.13077591,-13.36340963,-13.96096476,1,0,1,0,0.07402509077858675,-6.59493161,-7.169811147,0.5135612953246363,1,0,1,0,0.019506095826230647,32.794132,0.18381312,"{""type"":""Point"",""coordinates"":[103.87520495012708,23.66831533125061]}"
00000000000000002452,Non-water,2019/9/6,1_2_35,1,Chaheihai,0.016820401,0.15970288,-0.41592085,1.0921309334863512,-21.13077591,-13.36340963,-13.96096476,1,0,1,0,0.07402509077858675,-6.59493161,-7.169811147,0.5135612953246363,1,0,1,0,0.019506095826230647,32.794132,0.18381312,"{""type"":""Point"",""coordinates"":[103.87520495012708,23.66831533125061]}"
00000000000000002453,Non-water,2019/9/6,1_2_35,1,Chaheihai,0.016820401,0.15970288,-0.41592085,1.0921309334863512,-21.13077591,-13.36340963,-13.96096476,1,0,1,0,0.07402509077858675,-6.59493161,-7.169811147,0.5135612953246363,1,0,1,0,0.019506095826230647,32.794132,0.18381312,"{""type"":""Point"",""coordinates"":[103.87520495012708,23.66831533125061]}"
